"id","news_id","member","ip","rating"
6013,62,noname,"46.8.23.90",5
6014,2562,noname,"46.8.23.196",1
6015,3883,noname,"31.173.80.143",5
6016,1916,noname,"31.173.84.234",2
6017,2814,noname,"31.40.203.247",1
6018,2770,noname,"31.40.203.247",5
6019,2713,noname,"109.248.54.100",2
6020,1159,noname,"109.248.54.100",5
6021,22,noname,"109.248.54.100",5
6022,1866,noname,"46.8.23.134",5
6023,2525,noname,"94.25.170.146",3
6024,665,noname,"46.8.106.93",4
6025,2020,noname,"46.8.57.244",3
6026,2013,noname,"46.8.57.244",3
6027,2021,noname,"46.8.57.244",1
6028,3659,noname,"31.173.80.175",4
6029,103,noname,"46.8.16.148",3
6030,1249,noname,"31.173.82.177",4
6031,3918,Daniil Sochinskiy,"80.249.206.81",5
6032,1353,noname,"188.130.137.16",2
6033,3627,noname,"188.130.137.16",3
6034,1350,noname,"188.130.137.16",2
6035,8,noname,"94.158.190.121",1
6036,1487,noname,"31.173.83.246",3
6037,3359,noname,"109.248.138.231",3
6038,1110,noname,"213.87.135.60",4
6039,25,noname,"46.8.17.135",1
6040,2470,noname,"46.8.17.135",4
6041,2365,noname,"46.8.57.187",1
6042,569,noname,"178.176.75.36",2
6043,45,Бартоломью Сильверстейн,"178.207.241.253",5
6044,2992,noname,"45.86.1.51",4
6045,3190,noname,"45.86.1.51",1
6046,2705,noname,"178.176.75.128",3
6047,3821,noname,"178.176.75.128",2
6048,2692,noname,"109.248.204.220",4
6049,3416,noname,"185.181.247.13",4
6050,1357,noname,"31.173.80.228",4
6051,1356,noname,"31.173.80.228",1
6052,1362,noname,"31.173.80.228",3
6053,2454,noname,"46.8.156.41",4
6054,3929,noname,"178.176.79.188",2
6055,3929,noname,"93.105.85.103",5
6056,1166,noname,"178.176.73.128",1
6057,1357,noname,"185.181.244.75",3
6058,3718,noname,"185.181.244.75",3
6059,1,noname,"94.25.174.73",2
6060,3140,noname,"45.142.72.146",2
6061,2578,noname,"188.130.129.199",1
6062,2189,noname,"188.130.137.120",3
6063,3554,noname,"5.143.252.146",5
6064,3752,noname,"109.248.205.139",3
6065,3867,noname,"5.143.252.146",5
6066,3890,noname,"5.143.252.146",5
6067,3891,noname,"5.143.252.146",5
6068,3905,noname,"5.143.252.146",5
6069,3909,noname,"5.143.252.146",5
6070,3914,noname,"5.143.252.146",5
6071,3925,noname,"5.143.252.146",5
6072,3929,noname,"5.143.252.146",5
6073,3932,noname,"5.143.252.146",5
6074,3939,noname,"5.143.252.146",5
6075,3943,noname,"5.143.252.146",5
6076,1454,noname,"109.248.205.88",2
6077,3866,noname,"46.8.193.185",4
6078,3943,noname,"188.16.78.37",5
6079,2192,noname,"188.130.136.23",5
6080,2277,noname,"178.176.75.5",5
6081,3776,noname,"94.25.174.191",4
6082,1549,noname,"109.248.204.200",5
6083,1187,noname,"178.176.79.227",3
6084,1803,noname,"178.176.79.227",5
6085,1108,noname,"213.87.129.12",4
6086,1187,noname,"46.8.156.182",1
6087,2543,noname,"94.25.175.9",5
6088,7,noname,"94.25.175.9",4
6089,3904,noname,"109.248.142.228",5
6090,3790,noname,"178.176.76.97",1
6091,3897,noname,"178.176.76.97",3
6092,1187,noname,"109.248.205.55",5
6093,777,noname,"2.59.50.252",3
6094,3009,noname,"46.8.156.245",4
6095,2082,noname,"178.176.77.196",1
6096,2772,noname,"46.8.110.179",5
6097,1488,noname,"45.81.137.236",2
6098,2747,noname,"188.130.221.180",1
6099,3932,noname,"188.130.128.175",2
6100,1362,noname,"212.115.49.198",3
6101,392,noname,"46.8.156.41",5
6102,389,noname,"46.8.156.41",4
6103,3943,noname,"185.239.173.234",1
6104,3892,noname,"2.59.50.252",4
6105,3890,noname,"2.59.50.252",3
6106,2543,noname,"94.25.175.85",4
6107,2556,noname,"178.176.72.38",5
6108,951,noname,"188.17.34.6",2
6109,953,noname,"188.17.34.6",2
6110,1045,noname,"91.199.112.172",5
6111,2654,noname,"83.220.238.164",2
6112,2688,noname,"185.181.244.65",2
6113,3144,noname,"31.173.82.216",1
6114,2585,noname,"178.176.67.196",5
6115,3873,noname,"188.130.221.229",3
6116,2930,noname,"85.249.34.95",5
6117,2525,noname,"92.39.102.175",1
6118,3627,noname,"46.8.57.122",3
6119,1385,noname,"46.8.57.122",5
6120,2173,noname,"109.248.205.24",4
6121,345,noname,"109.248.142.76",3
6122,1569,noname,"46.8.22.223",2
6123,3921,noname,"5.143.252.146",5
6124,3940,noname,"5.143.252.146",5
6125,3924,noname,"5.143.252.146",5
6126,2377,noname,"185.181.246.122",3
6127,3145,noname,"109.248.143.118",4
6128,3932,noname,"31.173.80.197",2
6129,2377,noname,"188.130.186.173",5
6130,2205,noname,"46.8.154.197",3
6131,588,noname,"45.81.137.86",3
6132,586,noname,"45.81.137.86",2
6133,1635,noname,"45.84.176.134",2
6134,1639,noname,"45.84.176.134",1
6135,3921,noname,"94.25.175.95",2
6136,3956,noname,"37.77.110.81",5
6137,3921,noname,"37.77.110.81",5
6138,1639,noname,"46.8.111.235",2
6139,2583,noname,"188.130.128.59",2
6140,810,noname,"45.86.1.148",3
6141,2525,noname,"46.8.222.191",3
6142,1722,noname,"176.103.90.148",3
6143,3463,noname,"45.84.176.120",5
6144,2189,noname,"45.84.176.120",3
6145,2747,noname,"109.197.206.178",1
6146,3922,noname,"176.59.73.249",2
6147,2077,noname,"178.176.75.209",1
6148,2365,noname,"178.176.79.233",2
6149,3825,noname,"178.176.79.233",5
6150,3656,noname,"45.84.176.60",1
6151,3597,noname,"45.84.176.60",3
6152,3923,noname,"185.232.20.90",5
6153,3932,noname,"185.232.20.90",5
6154,3929,noname,"185.232.20.90",5
6155,3925,noname,"185.232.20.90",5
6156,3956,noname,"185.232.20.90",5
6157,3921,noname,"185.232.20.90",5
6158,3940,noname,"185.232.20.90",5
6159,3924,noname,"185.232.20.90",5
6160,3943,noname,"185.232.20.90",5
6161,3939,noname,"185.232.20.90",5
6162,2365,noname,"185.232.20.90",5
6163,2350,noname,"185.232.20.90",5
6164,2890,noname,"185.232.20.90",5
6165,3103,noname,"185.232.20.90",5
6166,3771,noname,"185.232.20.90",5
6167,3849,noname,"185.232.20.90",5
6168,2683,noname,"185.232.20.90",5
6169,2648,noname,"185.232.20.90",5
6170,881,noname,"188.130.210.160",1
6171,7,noname,"46.138.76.37",5
6172,3956,noname,"85.115.248.141",3
6173,2690,noname,"85.115.248.141",3
6174,2971,noname,"109.248.54.201",2
6175,3035,noname,"109.248.54.201",3
6176,2188,noname,"109.248.139.188",5
6177,1419,noname,"45.84.177.200",5
6178,2386,noname,"45.84.177.200",5
6179,1188,noname,"188.130.189.193",4
6180,2663,noname,"31.173.81.39",2
6181,1,noname,"31.173.81.253",1
6182,2935,noname,"5.183.130.11",3
6183,2060,noname,"188.130.137.112",1
6184,2459,noname,"5.183.130.27",2
6185,1330,noname,"188.130.186.136",3
6186,1428,noname,"46.8.213.113",1
6187,3923,Daniil Sochinskiy,"37.77.110.81",5
6188,3956,Daniil Sochinskiy,"37.77.110.81",5
6189,3921,Daniil Sochinskiy,"37.77.110.81",5
6190,3924,Daniil Sochinskiy,"37.77.110.81",5
6191,3925,Daniil Sochinskiy,"37.77.110.81",5
6192,3932,Daniil Sochinskiy,"37.77.110.81",5
6193,2459,noname,"94.25.172.46",5
6194,3910,Daniil Sochinskiy,"37.77.110.81",5
6195,3912,Daniil Sochinskiy,"37.77.110.81",5
6196,3957,Daniil Sochinskiy,"37.77.110.81",5
6197,3953,Daniil Sochinskiy,"37.77.110.81",5
6198,3952,Daniil Sochinskiy,"37.77.110.81",5
6199,3933,Daniil Sochinskiy,"37.77.110.81",5
6200,3931,Daniil Sochinskiy,"37.77.110.81",5
6201,3921,noname,"109.248.143.137",3
6202,3933,noname,"109.248.143.137",5
6203,3807,noname,"83.139.170.116",5
6204,3953,noname,"78.159.101.116",5
6205,3952,noname,"78.159.101.116",5
6206,3933,noname,"78.159.101.116",5
6207,3931,noname,"78.159.101.116",5
6208,3912,noname,"78.159.101.116",5
6209,3910,noname,"78.159.101.116",5
6210,2210,noname,"194.61.9.216",4
6211,2212,noname,"194.61.9.216",3
6212,1555,noname,"109.248.139.103",3
6213,3424,noname,"109.248.139.103",2
6214,1220,noname,"109.248.204.7",2
6215,3883,noname,"188.130.129.208",5
6216,1187,noname,"109.248.205.200",4
6217,3957,noname,"5.143.252.146",5
6218,3931,noname,"5.143.252.146",5
6219,3910,noname,"5.143.252.146",5
6220,3923,noname,"5.143.252.146",5
6221,778,noname,"109.248.13.180",2
6222,774,noname,"109.248.13.180",2
6223,1513,noname,"94.25.173.95",2
6224,2659,noname,"83.220.239.101",1
6225,2820,noname,"109.248.12.27",4
6226,2838,noname,"109.248.12.27",4
6227,3547,noname,"95.73.229.98",5
6228,3955,Daniil Sochinskiy,"37.77.110.81",5
6229,21,noname,"185.181.247.26",4
6230,2747,noname,"46.8.107.124",5
6231,2453,noname,"5.183.130.117",2
6232,1159,noname,"92.119.193.197",5
6233,2750,noname,"109.248.205.136",5
6234,2064,noname,"83.220.238.10",4
6235,2978,noname,"83.220.238.65",2
6236,3955,noname,"5.143.252.146",5
6237,3961,Daniil Sochinskiy,"37.77.110.81",5
6238,1106,noname,"109.248.15.65",5
6239,1107,noname,"109.248.15.65",4
6240,567,noname,"91.193.179.130",1
6241,2459,noname,"213.87.89.77",5
6242,2688,noname,"31.173.103.143",5
6243,1635,noname,"109.248.15.3",4
6244,3126,noname,"46.8.23.37",5
6245,2663,noname,"109.248.14.19",3
6246,1480,noname,"109.248.48.90",5
6247,1385,noname,"5.59.98.20",4
6248,3952,noname,"195.216.155.22",1
6249,3928,noname,"195.216.155.22",1
6250,3919,noname,"5.143.252.146",5
6251,3903,noname,"109.248.204.204",4
6252,1725,noname,"188.130.128.76",5
6253,3359,noname,"109.248.167.20",2
6254,2023,noname,"213.226.101.12",1
6255,2012,noname,"213.226.101.12",1
6256,2377,noname,"188.130.129.77",5
6257,1187,noname,"46.8.23.104",4
6258,2725,noname,"109.248.15.65",1
6259,2081,noname,"46.8.106.240",5
6260,2079,noname,"46.8.106.240",1
6261,3626,noname,"188.130.187.204",2
6262,3155,noname,"212.107.27.188",5
6263,978,noname,"109.248.54.201",3
6264,1160,noname,"109.248.54.201",1
6265,3493,noname,"188.130.210.210",3
6266,3919,Daniil Sochinskiy,"37.77.110.81",5
6267,1091,noname,"178.176.76.127",5
6268,2543,noname,"94.242.149.51",3
6269,3952,noname,"178.176.76.126",3
6270,2525,noname,"212.107.27.226",2
6271,2466,noname,"83.220.237.13",2
6272,3877,noname,"5.129.242.186",5
6273,2078,noname,"212.107.27.160",2
6274,237,noname,"31.173.87.26",4
6275,2663,noname,"46.8.223.136",1
6276,670,noname,"185.181.244.250",1
6277,2747,noname,"46.8.155.63",4
6278,2663,noname,"188.130.185.61",1
6279,2464,noname,"109.187.122.5",5
6280,3603,noname,"194.55.141.11",5
6281,1576,noname,"46.8.110.88",2
6282,566,noname,"213.87.157.238",2
6283,3919,noname,"31.173.83.50",5
6284,3194,noname,"62.118.84.64",5
6285,94,noname,"94.25.171.134",3
6286,2716,noname,"176.59.174.128",2
6287,3954,Daniil Sochinskiy,"37.77.110.81",5
6288,2691,noname,"5.165.2.230",4
6289,2978,noname,"188.130.184.115",3
6290,1683,noname,"109.248.167.21",1
6291,1775,noname,"109.248.167.21",5
6292,1427,noname,"31.173.82.213",5
6293,3938,Daniil Sochinskiy,"37.77.110.81",5
6294,3919,noname,"178.176.75.167",2
6295,1036,noname,"46.8.16.99",2
6296,1035,noname,"46.8.16.99",1
6297,2377,noname,"109.248.204.141",1
6298,72,noname,"109.248.204.109",4
6299,3895,noname,"46.8.111.4",5
6300,3790,noname,"46.8.111.4",4
6301,2785,noname,"178.176.77.83",1
6302,3214,noname,"31.173.85.176",3
6303,1090,noname,"188.130.185.140",5
6304,3069,noname,"46.164.218.182",3
6305,3642,noname,"90.188.163.131",5
6306,1277,noname,"85.234.49.86",4
6307,3549,noname,"5.149.217.119",5
6308,2204,noname,"109.248.49.2",5
6309,3970,noname,"85.174.194.124",1
6310,3971,noname,"85.174.194.124",5
6311,3689,noname,"185.181.244.250",3
6312,2365,noname,"178.176.74.112",5
6313,2985,noname,"185.181.244.195",4
6314,3970,noname,"90.188.163.131",5
6315,3971,noname,"178.176.79.80",3
6316,3970,noname,"178.176.79.80",5
6317,3967,Daniil Sochinskiy,"37.77.110.81",5
6318,3963,Daniil Sochinskiy,"37.77.110.81",5
6319,2377,noname,"188.130.185.87",3
6320,3378,noname,"188.130.128.156",5
6321,487,noname,"188.130.128.156",4
6322,3505,noname,"83.149.47.232",2
6323,3179,noname,"37.194.140.161",5
6324,3666,noname,"188.130.137.16",1
6325,3666,noname,"46.8.110.196",5
6326,3533,noname,"109.248.129.71",2
6327,3689,noname,"83.220.239.168",1
6328,2941,noname,"46.8.223.192",5
6329,2900,noname,"46.8.223.192",3
6330,2705,noname,"109.248.139.20",1
6331,3821,noname,"109.248.139.20",1
6332,1361,noname,"46.8.23.227",3
6333,5,noname,"188.130.211.113",2
6334,1,noname,"31.173.87.203",3
6335,65,noname,"109.248.142.21",5
6336,3975,Daniil Sochinskiy,"37.77.110.81",5
6337,566,noname,"194.35.113.58",2
6338,3976,Daniil Sochinskiy,"37.77.110.81",5
6339,3976,noname,"5.143.252.146",5
6340,3958,noname,"5.143.252.146",5
6341,3862,noname,"46.8.14.213",3
6342,782,noname,"213.87.148.26",3
6343,462,noname,"178.176.78.191",5
6344,3392,noname,"31.173.84.194",2
6345,779,noname,"46.8.16.99",5
6346,67,noname,"46.8.23.2",2
6347,3042,noname,"178.176.73.177",4
6348,2350,noname,"46.8.222.32",5
6349,1664,noname,"176.210.90.80",5
6350,3976,noname,"176.210.90.80",5
6351,1665,noname,"185.13.112.217",5
6352,1666,noname,"185.13.112.217",5
6353,1667,noname,"185.13.112.217",5
6354,2397,Daniil Sochinskiy,"37.77.110.81",5
6355,2391,Daniil Sochinskiy,"37.77.110.81",5
6356,171,Daniil Sochinskiy,"37.77.110.81",5
6357,2415,Daniil Sochinskiy,"37.77.110.81",5
6358,172,Daniil Sochinskiy,"37.77.110.81",5
6359,2416,Daniil Sochinskiy,"37.77.110.81",5
6360,2417,Daniil Sochinskiy,"37.77.110.81",5
6361,1668,noname,"185.13.112.217",5
6362,1517,Daniil Sochinskiy,"37.77.110.81",5
6363,1519,Daniil Sochinskiy,"37.77.110.81",5
6364,996,Daniil Sochinskiy,"37.77.110.81",5
6365,1518,Daniil Sochinskiy,"37.77.110.81",5
6366,962,Daniil Sochinskiy,"37.77.110.81",5
6367,846,Daniil Sochinskiy,"37.77.110.81",5
6368,1669,noname,"185.13.112.217",5
6369,847,Daniil Sochinskiy,"37.77.110.81",5
6370,491,Daniil Sochinskiy,"37.77.110.81",5
6371,1664,noname,"185.13.112.217",5
6372,3976,noname,"45.94.119.246",3
6373,3938,noname,"178.172.221.241",3
6374,1,noname,"194.35.113.58",4
6375,3976,noname,"89.38.96.229",5
6376,3966,Daniil Sochinskiy,"37.77.110.81",5
6377,2100,noname,"37.166.252.24",1
6378,3966,noname,"109.236.81.198",5
6379,3963,noname,"178.214.253.29",4
6380,3970,noname,"178.214.253.29",5
6381,1487,noname,"178.176.72.82",4
6382,2747,noname,"188.130.129.20",3
6383,1002,noname,"46.138.58.192",1
6384,3966,noname,"176.210.90.80",5
6385,2680,noname,"109.248.143.156",2
6386,3725,noname,"46.8.193.63",5
6387,2543,Павел Седых,"5.189.241.184",5
6388,1,noname,"213.87.159.65",1
6389,3963,noname,"188.130.188.194",5
6390,3962,Daniil Sochinskiy,"37.77.110.81",5
6391,2394,noname,"213.87.89.7",4
6392,3976,noname,"85.249.160.113",3
6393,2711,noname,"109.248.14.157",3
6394,3510,noname,"109.248.14.157",1
6395,1176,noname,"5.129.179.100",3
6396,3962,noname,"176.210.90.80",5
6397,3975,noname,"31.173.84.42",1
6398,1034,noname,"45.84.176.220",2
6399,2935,noname,"46.8.110.237",5
6400,3966,noname,"85.140.118.59",3
6401,1187,noname,"213.87.161.184",3
6402,3966,noname,"213.87.161.184",4
6403,3977,Daniil Sochinskiy,"37.77.110.81",5
6404,2578,noname,"188.130.129.103",4
6405,3922,noname,"178.64.60.226",5
6406,3977,ok.alok,"178.64.60.226",5
6407,3922,ok.alok,"178.64.60.226",5
6408,3814,ok.alok,"178.64.60.226",5
6409,2200,noname,"46.8.14.186",1
6410,3588,noname,"31.173.80.155",2
6411,1770,noname,"45.90.196.28",1
6412,2201,noname,"188.130.210.210",5
6413,3400,noname,"31.173.86.107",4
6414,1090,noname,"45.86.1.252",4
6415,3071,noname,"188.130.129.188",5
6416,555,noname,"188.130.221.65",3
6417,2663,noname,"85.249.17.226",1
6418,125,noname,"178.176.72.43",5
6419,2337,noname,"178.176.72.43",1
6420,3972,noname,"185.13.112.217",5
6421,3986,noname,"185.13.112.217",5
6422,671,noname,"46.8.23.41",4
6423,669,noname,"46.8.23.41",4
6424,3972,noname,"176.210.90.80",5
6425,3965,noname,"176.210.90.80",5
6426,3806,noname,"176.210.90.80",5
6427,3147,noname,"176.210.90.80",5
6428,3171,noname,"176.210.90.80",5
6429,958,noname,"84.239.14.164",3
6430,11,noname,"46.8.14.190",2
6431,1063,noname,"94.158.61.166",3
6432,1610,noname,"83.220.237.221",2
6433,577,noname,"178.34.151.22",2
6434,3381,noname,"45.81.137.86",1
6435,3160,noname,"45.81.137.86",2
6436,3928,noname,"212.109.12.213",5
6437,3569,noname,"85.249.161.73",4
6438,3550,noname,"94.25.172.212",5
6439,3411,noname,"94.25.172.212",2
6440,3985,Daniil Sochinskiy,"37.77.110.81",5
6441,2526,noname,"188.130.142.65",4
6442,2525,noname,"188.130.142.65",3
6443,3985,noname,"178.46.81.87",4
6444,1631,noname,"213.87.146.131",4
6445,2393,noname,"188.130.137.148",5
6446,3965,noname,"5.143.252.146",5
6447,3974,noname,"176.59.98.92",5
6448,21,noname,"83.220.237.162",4
6449,1417,noname,"46.8.17.251",2
6450,2858,noname,"213.87.161.107",3
6451,3989,Daniil Sochinskiy,"37.77.110.81",5
6452,2890,noname,"178.176.72.133",2
6453,3985,noname,"107.181.177.138",5
6454,3974,noname,"107.181.177.138",5
6455,3989,noname,"107.181.177.138",5
6456,3965,noname,"107.181.177.138",5
6457,3972,noname,"107.181.177.138",5
6458,3986,noname,"107.181.177.138",5
6459,3966,noname,"107.181.177.138",5
6460,3976,noname,"107.181.177.138",5
6461,1166,noname,"213.87.89.23",4
6462,1416,noname,"31.173.82.84",3
6463,2858,noname,"95.182.126.58",1
6464,2761,noname,"178.176.77.252",3
6465,9,noname,"178.176.73.232",5
6466,2484,noname,"46.8.16.228",4
6467,3989,noname,"185.13.112.217",5
6468,2858,noname,"178.176.76.28",5
6469,1230,noname,"178.176.74.13",3
6470,886,noname,"31.173.86.170",4
6471,888,noname,"31.173.86.170",2
6472,887,noname,"31.173.86.170",3
6473,3964,Daniil Sochinskiy,"37.77.110.81",5
6474,1416,noname,"83.220.239.27",1
6475,28,noname,"31.173.80.161",5
6476,1160,noname,"31.173.80.194",3
6477,1162,noname,"31.173.80.194",5
6478,1166,noname,"31.173.80.194",1
6479,1181,noname,"31.173.80.194",2
6480,2492,noname,"178.176.74.4",1
6481,1416,noname,"178.176.72.101",2
6482,2858,noname,"109.248.55.145",4
6483,1416,noname,"31.173.81.21",1
6484,873,noname,"193.143.67.88",4
6485,926,noname,"176.59.64.144",2
6486,887,noname,"178.176.76.65",5
6487,3973,Daniil Sochinskiy,"37.77.110.81",5
6488,1416,noname,"188.130.136.163",4
6489,3974,noname,"178.176.72.74",4
6490,2858,noname,"91.193.177.50",4
6491,2484,noname,"31.173.86.184",5
6492,2709,noname,"178.176.72.100",3
6493,2858,noname,"178.176.77.135",2
6494,3973,noname,"178.176.77.135",3
6495,930,noname,"95.153.161.236",1
6496,1416,noname,"31.173.80.27",2
6497,1,noname,"95.52.167.129",5
6498,888,noname,"85.249.17.174",4
6499,2709,noname,"94.25.174.38",4
6500,3088,noname,"94.25.174.38",2
6501,1230,noname,"178.176.78.127",2
6502,21,noname,"178.176.78.127",2
6503,3973,noname,"94.25.170.102",4
6504,2638,noname,"178.176.72.170",5
6505,2858,noname,"92.119.193.137",4
6506,1416,noname,"83.220.238.119",3
6507,2688,noname,"31.173.81.51",5
6508,3226,noname,"31.173.80.172",2
6509,2858,noname,"213.87.131.246",3
6510,3595,noname,"178.176.75.239",5
6511,886,noname,"178.176.78.65",1
6512,2709,noname,"178.176.79.230",5
6513,2469,noname,"178.176.79.230",3
6514,1416,noname,"178.176.79.230",2
6515,887,noname,"185.181.244.143",4
6516,1166,noname,"89.232.225.70",4
6517,1416,noname,"213.87.137.238",2
6518,2858,noname,"178.176.76.237",3
6519,2858,noname,"31.173.86.6",3
6520,2858,noname,"178.176.73.108",3
6521,3378,noname,"178.252.205.71",5
6522,1722,noname,"46.8.106.240",2
6523,1720,noname,"46.8.106.240",2
6524,3819,noname,"31.173.83.72",2
6525,3973,noname,"94.25.172.43",1
6526,3980,noname,"213.87.133.115",1
6527,1159,noname,"178.176.77.210",4
6528,2691,noname,"178.176.72.115",5
6529,2469,noname,"178.176.72.231",4
6530,3772,noname,"94.25.169.60",1
6531,1416,noname,"178.176.72.99",5
6532,1772,noname,"213.87.148.187",4
6533,1416,noname,"5.183.130.165",4
6534,3088,noname,"178.176.75.102",2
6535,25,noname,"83.220.237.237",1
6536,2858,noname,"46.8.213.113",1
6537,461,noname,"178.176.78.236",4
6538,3964,noname,"94.25.170.159",1
6539,3042,noname,"94.25.168.100",2
6540,1161,noname,"178.176.79.53",2
6541,1159,noname,"178.176.79.53",1
6542,3983,noname,"217.66.159.35",2
6543,1416,noname,"85.249.172.130",1
6544,1182,noname,"31.173.80.241",1
6545,2688,noname,"31.173.86.8",4
6546,2858,noname,"213.87.156.17",3
6547,3973,noname,"31.173.86.212",1
6548,1160,noname,"31.173.83.101",2
6549,1416,noname,"31.173.83.238",4
6550,3861,noname,"91.193.177.168",1
6551,872,noname,"91.193.177.168",4
6552,887,noname,"31.173.87.118",1
6553,1159,noname,"213.87.151.104",5
6554,1416,noname,"188.130.211.59",1
6555,887,noname,"109.252.206.115",1
6556,3987,noname,"188.170.84.29",1
6557,3882,noname,"188.170.84.29",4
6558,2858,noname,"178.176.76.89",2
6559,2204,noname,"213.226.101.234",3
6560,696,noname,"107.181.177.136",2
6561,3973,noname,"185.13.112.217",5
6562,3987,noname,"185.13.112.217",5
6563,3980,noname,"185.13.112.217",5
6564,3989,noname,"94.25.173.131",3
6565,2688,noname,"89.250.166.39",3
6566,3964,noname,"31.173.81.146",4
6567,2490,noname,"31.173.81.146",2
6568,3994,noname,"94.25.169.224",1
6569,3872,noname,"94.25.168.214",3
6570,886,noname,"213.87.138.84",4
6571,989,noname,"198.16.76.69",2
6572,2651,noname,"31.173.81.254",1
6573,1416,noname,"109.248.139.216",3
6574,2858,noname,"91.193.178.41",5
6575,1435,noname,"31.173.80.227",4
6576,3983,noname,"94.25.170.226",4
6577,376,noname,"178.176.79.89",5
6578,887,noname,"188.130.129.6",3
6579,1772,noname,"31.173.83.240",1
6580,3272,vampironok666,"94.140.151.197",5
6581,2709,noname,"31.173.82.190",2
6582,3088,noname,"31.173.86.10",5
6583,2543,noname,"94.25.168.186",4
6584,1416,noname,"94.25.171.75",3
6585,3038,noname,"94.25.173.55",3
6586,2890,noname,"83.220.237.193",5
6587,2645,noname,"83.220.237.193",3
6588,1416,noname,"178.176.88.2",1
6589,2128,noname,"212.115.59.2",5
6590,1450,noname,"95.24.51.115",3
6591,3787,noname,"212.115.59.2",4
6592,2565,noname,"31.173.83.93",3
6593,1181,noname,"176.59.55.64",5
6594,3983,noname,"194.63.143.35",4
6595,1159,noname,"91.227.155.253",3
6596,2484,noname,"188.130.143.243",3
6597,3038,noname,"188.130.143.243",2
6598,2691,noname,"109.197.207.136",2
6599,2694,noname,"109.197.207.136",4
6600,383,noname,"178.176.72.171",5
6601,1182,noname,"188.130.136.23",3
6602,381,noname,"31.173.83.63",4
6603,383,noname,"31.173.83.63",2
6604,2858,noname,"213.221.12.69",2
6605,1173,noname,"178.252.127.251",5
6606,1163,noname,"109.248.12.120",2
6607,1416,noname,"31.173.86.232",3
6608,1109,noname,"91.193.177.126",2
6609,1475,noname,"31.173.83.75",4
6610,3995,noname,"176.210.69.201",5
6611,3984,noname,"176.210.69.201",5
6612,3846,noname,"176.210.69.201",5
6613,3804,noname,"176.210.69.201",5
6614,3896,noname,"176.210.69.201",5
6615,70,noname,"188.130.128.68",3
6616,3847,noname,"46.45.206.137",5
6617,1416,noname,"37.29.88.1",5
6618,2689,noname,"91.193.178.242",1
6619,1351,noname,"194.63.142.84",1
6620,2695,noname,"178.176.79.83",4
6621,2694,noname,"178.176.75.244",3
6622,2858,noname,"178.176.75.190",5
6623,887,noname,"178.176.76.101",3
6624,888,noname,"178.176.73.245",1
6625,1416,noname,"178.176.78.143",3
6626,2858,noname,"31.173.81.184",4
6627,2695,noname,"31.173.81.3",1
6628,3038,noname,"213.87.149.151",3
6629,2709,noname,"213.87.149.151",2
6630,3662,noname,"178.176.78.55",4
6631,660,noname,"31.173.84.47",5
6632,3897,noname,"51.159.212.138",5
6633,2688,noname,"178.176.72.72",2
6634,1160,noname,"91.193.178.110",5
6635,3954,noname,"213.87.146.144",2
6636,3773,noname,"213.87.157.206",4
6637,3855,noname,"213.87.157.206",5
6638,1161,noname,"94.25.175.32",4
6639,1416,noname,"178.176.72.146",4
6640,2858,noname,"80.249.200.186",2
6641,564,noname,"128.75.230.98",5
6642,3984,noname,"188.130.142.118",2
6643,3997,noname,"31.173.84.98",3
6644,2858,noname,"78.142.239.247",2
6645,7,noname,"91.193.178.127",2
6646,3430,noname,"178.57.214.56",2
6647,1012,noname,"178.57.214.56",3
6648,2858,noname,"178.176.72.102",5
6649,2295,noname,"178.176.78.187",2
6650,1770,noname,"176.106.245.74",5
6651,3595,noname,"91.193.177.0",3
6652,3744,noname,"91.193.177.0",2
6653,2201,noname,"31.173.82.183",1
6654,2858,noname,"178.176.76.149",4
6655,2543,noname,"178.176.79.21",4
6656,1416,noname,"31.173.87.200",4
6657,2858,noname,"83.220.239.233",4
6658,2693,noname,"213.87.162.29",2
6659,1416,noname,"31.173.85.33",3
6660,2858,noname,"94.25.175.0",4
6661,3088,noname,"45.86.1.157",1
6662,2858,noname,"94.25.170.216",5
6663,695,noname,"77.83.118.112",5
6664,2858,noname,"81.177.3.109",3
6665,2692,noname,"31.173.80.80",1
6666,7,noname,"178.176.77.74",5
6667,3290,noname,"51.159.221.46",2
6668,2209,noname,"185.147.128.90",2
6669,887,noname,"178.176.76.237",2
6670,2721,noname,"83.220.237.27",2
6671,1416,noname,"31.173.87.127",2
6672,3992,noname,"95.189.181.253",5
6673,2469,noname,"31.173.84.137",5
6674,888,noname,"178.176.79.13",1
6675,1416,noname,"178.176.75.77",2
6676,2858,noname,"185.181.246.104",5
6677,2484,noname,"178.176.79.241",1
6678,2692,noname,"188.130.136.248",1
6679,2692,noname,"213.87.86.230",5
6680,2690,noname,"213.87.86.230",2
6681,2761,noname,"31.173.85.52",5
6682,113,noname,"84.54.86.137",2
6683,2683,noname,"45.15.73.99",2
6684,3959,Daniil Sochinskiy,"37.77.110.81",5
6685,3992,Daniil Sochinskiy,"37.77.110.81",5
6686,3982,Daniil Sochinskiy,"37.77.110.81",5
6687,3984,Daniil Sochinskiy,"37.77.110.81",5
6688,3994,Daniil Sochinskiy,"37.77.110.81",5
6689,3997,Daniil Sochinskiy,"37.77.110.81",5
6690,3995,Daniil Sochinskiy,"37.77.110.81",5
